,article_id,comment_number,comment_content,comment_author,comment_timestamp
334,242110,111441,اين هو البرهان عن كلامك هذا؟  عيب او عار تكدبو على الناس. الكلام في جهة او افعالكم في جهة اخرى. االه يعذينا وجهكم.,اخوكم كريم,2020-07-11 17:43:53+01:00
335,242110,111466,اش غادي نقول الله الواحد القهار ياخد لينا حقنا منكم ظلمتو الجالية المغربية في المهجر وتعديتو عليهم ولكن ربي كريم هم بين ايدي افضل من ايديكم,غيورة,2020-07-11 19:49:36+01:00
336,242110,111472,salam wach kada7ko 3lina.galssin 3lina dirou ta7alil Bach t3agzouna 3la lmaghrib.7na s7a7 mafina walou ra ntouma li khasskom ta7alil.7ta 7na ghandirou lyad falyad Bach l3omla matab9awch tchoufouha,مواطن مقهور,2020-07-11 20:21:01+01:00
337,242110,111473,جزاكم الله خيرا على مجهوداتكم فالمسؤولية جسيمة عظيمة.نتمنى فتح الحدود لأن مغاربة اسبانيا يريدون صلة الرحم مع بلادهم.,محمد,2020-07-11 20:27:05+01:00
338,242110,111559,y a  persone  qui   va  te croire,zeyd,2020-07-12 19:58:29+01:00
339,241691,111182,و الله الا من العيب و العار عدم قدرة المسؤولين إعطاء قرار نهائي في هذا الموضوع هنا يمكن استنتاج مستوى مسؤولين الدولة و الرؤية المحدودة التي يتمتعون بها إذا كانت هناك رؤية اساسا.,محمد من تولوز,2020-07-09 09:44:47+01:00
340,241691,111183,الغموض وخرق الدستور في الشروط التحاق المواطنين المغاربة الى بلدهم ،وتحميلهم نفقات التحاليل ما لا طاقة لهم به،اين حقوق الانسان و رجال القانون في البلد!؟!؟!؟!؟!؟!؟!!!؟؟؟؟؟؟,عمر الشنتوف,2020-07-09 10:04:19+01:00
341,241691,111185,القرار واضح و ليس فيه غموض,يوسف,2020-07-09 11:02:59+01:00
342,241691,111189,أنا أعيش بفرنسا،ولا أريد أن أدخل في هذه الضروف،أرى أن هؤلاء اللذين يفكرون بالدخول إلى المغرب الآن،هم أنانيين،الدول الأوروبية نفسها الآن بدأت تفكر في إغلاق الحدود لأن الوضع بدأ يتفاقم،لماذا إذن ننتقد المغرب،القرار صعب في هذه الضروف؛ولكم واسع النظر….,مغتربة وغريبة...,2020-07-09 11:33:50+01:00
343,241691,111192,"التذاكر من سات بلغت 850€ لشخص واحد وسيارة ذهاب فقط, ابتداء من يوم 20",من فرنسا,2020-07-09 11:53:23+01:00
344,241691,111202,كل واحد اشد لرض فالبلاد لي متواجد فيها راه الوباء كثر حتى تتضح الامور بنادم ما يكونش اناني متهور ياك ساكن فاوروبا و خدام تما لاش جاي فهاد الظرفية الصعبة الى كاتبغي بلادك..,كساب,2020-07-09 14:21:39+01:00
345,241691,111203,المرجو عدم ارجاع اللوم للحكومة انها قرارات جد معقدة ،هدا الفيروس اذهل العالم كل دولة تاخد قرارا اليوم لتلغيه غذا لان ما يقع جعل العالم في حيرة ،يجب الصبر والدعاء ان يذهب الله هذا البلاء,سليمان,2020-07-09 14:55:56+01:00
346,241738,111207,هل هذه التحاليل مجانية,عديلة مرابط,2020-07-09 15:36:58+01:00
347,241738,111215,التحاليل ليس مجانية ولا تشملها التغطية الصحية في فرنسا ان كانت من اجل السفر.,من فرنسا,2020-07-09 16:59:48+01:00
348,241738,111220,بمعنى آخر : بقاو في ديوركم بلا ما تجيو.,براهيم,2020-07-09 18:42:22+01:00
349,241950,111333,نطالب كجالية مغربية بان تسحب وزارة الجالية من وزير الخارجية والوزيرة الاخرى وغيرهم لانهم لم يقدموا اي شيء يذكر سوى البلاغات والوعود الكاذبة لامتصااص دماء المهاجرين ولا يشرفنا اناس امثالهم. نطالب ان يمثلنا اناس مثقفين نزهاء يعيشون في اوربا اوغيرها يعرفون جيدا مشاكل الجالية ومستعدون للدفاع عن قضاياهم الكثيرة جدا بدون نفاق ولا لغة الخشب.,مهاجر,2020-07-10 17:04:02+01:00
350,242307,111570,إن هذه المتطلبات في لحق واجبة وضرورية من أي شخص إعطاء الرئ الخاص به ولهذا يجب على بلادنا (المغرب),Oussama,2020-07-12 22:32:37+01:00
351,242481,111603,نفس مصير الطلبة المغاربة الموجودين بدولة اوكرانيا لا رحيم و لا من ياخد بايديهم يعانون الام الغربة و عدم المبالاة اتساءل ما هي جدوى وجود السفارة المغربية في هذه الدول و ما هي الخدمة او العمل الذي يقوم به السفير او القنصل او الملحق الاعلامي و العسكري و الدبلوماسيك؟!!!!,مواطن غيور,2020-07-13 13:18:05+01:00
352,242481,111611,اش بغيتو بهاد البلد خليكوم مهنين راه مخنوقين فيها ما كرهناش نهربو منها والله او نخرج منها ما نفكر نرجع ليها ندي معايا ميما والله لا رجعت ليها,محسن,2020-07-13 15:30:27+01:00
353,242481,111617,من المفترض ان سفير المغرب في اي بلد من بلدان العالم هو مكلف باعطاء يد العون لاي مواطن مغربي في دالك البلد,غير معروف,2020-07-13 15:58:34+01:00
354,242481,111621,من المفترض ان سفير المغرب في اي بلد من بلدان العالم هو مكلف باعطاء يد العون لاي مواطن مغربي في دالك البلد,مواطنة غيورة,2020-07-13 16:33:26+01:00
355,242481,111623,اين هي روح المواطنة عند المسؤولين في السفارة الرومانية???,nada,2020-07-13 17:10:46+01:00
356,242341,111624,ليس فقط مغاربة ايطاليا بل جميع المغاربة المهاجرون منهم والعالقون مستاؤون من طريقة تدببر هاته الازمة من طرف الحكومة المغربية,عالق,2020-07-13 17:33:33+01:00
357,242341,112360,"If you are not patient,want travel to Morocco, you don’t have to complain period.",غير معروف,2020-07-23 23:37:34+01:00
358,242494,111608,جمع الدول العالم أنهت قضية العالقين  الاالدولة المغربية هي الي مزالا امكرفصة على اولادها كل هذه المدة والله عيب وعار وكلنا عليهم الله,مغربي مهاجر,2020-07-13 14:32:19+01:00
359,242494,111613,هدا انتقام من الجالية الا اسبانية هل الاتحاد الاوروبي فرض علي شعبه أليس من العار فرض هدا التحليلات علي طلب او عاملات لفريز أو عمال الفلاحة من انتم مطلوب من صاحب الجلالة التدخل أن حكومة الفاشل لا صورة لها ولا صوة,مدريد نورالدين,2020-07-13 15:38:11+01:00
360,242494,111616,الله اجازيكم والله الى معذبين، نسأل الله ان يفرج عن من فرج عنا هذه الكربة، تذاكر الباخرة وصلت 850€، والله الى عيييييب حشومة عليكم ديرو فينا هادشي، وفتحوا الحدود بين المغرب وإسبانيا، لا حولا ولا قوة الا بالله العلي العظيم اش هذا الظلم,من فرنسا,2020-07-13 15:55:00+01:00
361,242494,111619,المواطنون  العالقون لن ينسوا ما فعلت بهم الحكومة تخلت عنهم في اوج الازمة ستبقى وصمة عار عليهم.فلا نتكلم عن عملية الاجلاء التي شابها المحسوبية واعطاء وعود كاذبة ان المتبقون سيحين دورهم في الفوج الثاني من الاجلاء حتى نتفاجئ بقرارات غامضة لفتح الحدود مع اجبار المواطن الذي قضى ما يزيد على 4 اشهر بعيد عن وطنه واهله وعمله وبدون مورد مادي في بلد اجنبي اجباره على التحاليل التي تكلفتها غالية زيادة عن ذالك اجباره على شركة طيران المعروف عنها غلاء تداكرها بدون جودة .من اين سيأتي هاد المواطن المقهور بكل هده المصاريف .اما القنصليات في المهجر لا حياة لمن تنادي ولا واحد منهم كلف نفسه على مد يد المساعدة .شكرا لكم,عالقة,2020-07-13 16:07:41+01:00
362,242494,111656,"تذكرة سفر التي إرتفعت جراء إرتفاع الطلب عليها??,,",Amir,2020-07-14 02:06:37+01:00
363,242741,111705,هذا شيء كان مخططا له من قبل حكومة الفاسدين ،استغلال الظرفية الراهنة لضخ أموال من يعاني في حساب شركة طيران فاشلة ومكروهة من طرف الجميع،,مهاجر في أرض الله,2020-07-14 20:34:07+01:00
